Name,Word,Frequency,Word_Compound_Score,Word_Sentiment_Result
Columbia Asia Hospital - Petaling Jaya,sharing,1,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,short,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sign,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,signage,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,skill,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sm,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,small,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,smooth,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sociable,1,0.4404,Positive
Columbia Asia Hospital - Petaling Jaya,social,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,solid,1,0.1531,Neutral
Columbia Asia Hospital - Petaling Jaya,someone,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sometimes,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,soon,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sops,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,speak,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,speaker,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,special,1,0.4019,Positive
Columbia Asia Hospital - Petaling Jaya,specific,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,spent,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,spot,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,spotting,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,staffs,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,stamp,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,stars,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,start,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sticker,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,still,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,straight,1,0.2263,Neutral
Columbia Asia Hospital - Petaling Jaya,stress,1,-0.4215,Negative
Columbia Asia Hospital - Petaling Jaya,successful,1,0.5859,Positive
Columbia Asia Hospital - Petaling Jaya,sufficient,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,suggest,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,suggestion,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sure,1,0.3182,Positive
Columbia Asia Hospital - Petaling Jaya,surgery,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,surprisingly,1,0.296,Neutral
Columbia Asia Hospital - Petaling Jaya,swift,1,0.2023,Neutral
Columbia Asia Hospital - Petaling Jaya,system,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,technician,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,tell,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,tested,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,tests,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,texted,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,thankful,1,0.5719,Positive
Columbia Asia Hospital - Petaling Jaya,thanks,1,0.4404,Positive
Columbia Asia Hospital - Petaling Jaya,though,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,thought,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,thoughtful,1,0.3818,Positive
Columbia Asia Hospital - Petaling Jaya,ticketing,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,till,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,timing,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,tip,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,to,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ttdi,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,unable,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,understanding,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,undertaken,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,unknot,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,unless,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ups,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,us,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,used,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,using,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,v,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,veryyyyy,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,visible,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,visited,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,visitor,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,volume,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,vyshali,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,walk,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,warded,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,warmth,1,0.4588,Positive
Columbia Asia Hospital - Petaling Jaya,webinar,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,weight,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,welfare,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,weren’t,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,who’s,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,wife,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,willingly,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,without,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,worker,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,wrong,1,-0.4767,Negative
Columbia Asia Hospital - Petaling Jaya,xrays,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,yeah,1,0.296,Neutral
Columbia Asia Hospital - Petaling Jaya,you’ll,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,️,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,️who,1,0.0,Neutral
